Device Serial:	0001
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Charge Current[mA]:	0.5
Discharge Current[mA]:	-0.5
Half Cycles:	2
Samples to Average:	5

Elapsed_Time(s)	Potential(V)	Current(A)	Half-Cycle
1.989628e+03	2.606927e+00	-5.001113e-04	2
1.990077e+03	2.606898e+00	-5.000665e-04	2
1.990528e+03	2.606857e+00	-5.000995e-04	2
1.990977e+03	2.606876e+00	-5.000429e-04	2
1.991428e+03	2.606863e+00	-5.001137e-04	2
1.991878e+03	2.606850e+00	-5.001042e-04	2
1.992327e+03	2.606863e+00	-5.000665e-04	2
1.992777e+03	2.606828e+00	-5.000429e-04	2
1.993228e+03	2.606812e+00	-5.001207e-04	2
1.993678e+03	2.606803e+00	-5.000618e-04	2
1.994128e+03	2.606781e+00	-5.000571e-04	2
1.994577e+03	2.606786e+00	-5.000877e-04	2
1.995027e+03	2.606768e+00	-5.000689e-04	2
1.995478e+03	2.606738e+00	-5.001514e-04	2
1.995928e+03	2.606706e+00	-5.000995e-04	2
1.996378e+03	2.606730e+00	-5.001467e-04	2
1.996828e+03	2.606686e+00	-5.000877e-04	2
1.997278e+03	2.606658e+00	-5.001396e-04	2
1.997728e+03	2.606691e+00	-5.001538e-04	2
1.998177e+03	2.606645e+00	-5.001679e-04	2
1.998628e+03	2.606634e+00	-5.001207e-04	2
1.999078e+03	2.606637e+00	-5.001491e-04	2
1.999528e+03	2.606607e+00	-5.000665e-04	2
1.999978e+03	2.606587e+00	-5.001042e-04	2
2.000428e+03	2.606590e+00	-5.000547e-04	2
2.000878e+03	2.606585e+00	-5.000641e-04	2
2.001328e+03	2.606539e+00	-5.001042e-04	2
2.001778e+03	2.606554e+00	-5.000972e-04	2
2.002228e+03	2.606525e+00	-5.001726e-04	2
2.002678e+03	2.606522e+00	-4.999840e-04	2
2.003128e+03	2.606542e+00	-5.000689e-04	2
2.003578e+03	2.606502e+00	-5.001443e-04	2
2.004028e+03	2.606471e+00	-5.001585e-04	2
2.004479e+03	2.606480e+00	-5.000783e-04	2
2.004928e+03	2.606461e+00	-5.001090e-04	2
2.005378e+03	2.606438e+00	-5.000571e-04	2
2.005828e+03	2.606427e+00	-5.000689e-04	2
2.006279e+03	2.606413e+00	-5.000783e-04	2
2.006728e+03	2.606415e+00	-5.000712e-04	2
2.007178e+03	2.606390e+00	-5.001160e-04	2
2.007628e+03	2.606374e+00	-5.000830e-04	2
2.008079e+03	2.606353e+00	-5.001585e-04	2
2.008528e+03	2.606348e+00	-5.000759e-04	2
2.008978e+03	2.606351e+00	-5.000854e-04	2
2.009428e+03	2.606375e+00	-5.000830e-04	2
2.009879e+03	2.606321e+00	-5.000264e-04	2
2.010328e+03	2.606293e+00	-5.000099e-04	2
2.010778e+03	2.606258e+00	-5.000453e-04	2
2.011228e+03	2.606286e+00	-5.000995e-04	2
2.011679e+03	2.606268e+00	-5.000523e-04	2
2.012128e+03	2.606246e+00	-5.001467e-04	2
2.012578e+03	2.606246e+00	-5.000571e-04	2
2.013028e+03	2.606218e+00	-5.000736e-04	2
2.013479e+03	2.606213e+00	-5.000924e-04	2
2.013928e+03	2.606155e+00	-5.001160e-04	2
2.014378e+03	2.606175e+00	-5.000783e-04	2
2.014828e+03	2.606186e+00	-5.001137e-04	2
2.015278e+03	2.606151e+00	-5.001821e-04	2
2.015728e+03	2.606151e+00	-4.999863e-04	2
2.016178e+03	2.606140e+00	-5.001231e-04	2
2.016628e+03	2.606126e+00	-5.001443e-04	2
2.017078e+03	2.606115e+00	-5.001207e-04	2
2.017528e+03	2.606110e+00	-5.001184e-04	2
2.017978e+03	2.606091e+00	-5.000571e-04	2
2.018428e+03	2.606042e+00	-5.000924e-04	2
2.018878e+03	2.606061e+00	-5.001420e-04	2
2.019328e+03	2.606056e+00	-5.000830e-04	2
2.019778e+03	2.606029e+00	-5.000924e-04	2
2.020228e+03	2.606010e+00	-5.001467e-04	2
2.020678e+03	2.606012e+00	-5.000854e-04	2
2.021128e+03	2.605970e+00	-4.999981e-04	2
2.021578e+03	2.605956e+00	-5.000665e-04	2
2.022028e+03	2.605952e+00	-5.000995e-04	2
2.022478e+03	2.605933e+00	-5.001373e-04	2
2.022928e+03	2.605891e+00	-5.001042e-04	2
2.023378e+03	2.605938e+00	-5.000924e-04	2
2.023828e+03	2.605899e+00	-5.001467e-04	2
2.024278e+03	2.605891e+00	-5.001561e-04	2
2.024728e+03	2.605878e+00	-5.000972e-04	2
2.025178e+03	2.605820e+00	-5.000948e-04	2
2.025628e+03	2.605855e+00	-5.000759e-04	2
2.026078e+03	2.605853e+00	-5.001019e-04	2
2.026529e+03	2.605822e+00	-5.001207e-04	2
2.026978e+03	2.605843e+00	-5.000005e-04	2
2.027428e+03	2.605811e+00	-5.001255e-04	2
2.027878e+03	2.605787e+00	-5.000783e-04	2
2.028329e+03	2.605766e+00	-5.001255e-04	2
2.028779e+03	2.605737e+00	-5.001443e-04	2
2.029228e+03	2.605758e+00	-5.000523e-04	2
2.029678e+03	2.605717e+00	-5.001137e-04	2
2.030129e+03	2.605730e+00	-5.000712e-04	2
2.030578e+03	2.605711e+00	-5.001821e-04	2
2.031028e+03	2.605692e+00	-5.001608e-04	2
2.031478e+03	2.605669e+00	-5.000995e-04	2
2.031929e+03	2.605672e+00	-5.000594e-04	2
2.032378e+03	2.605648e+00	-5.001019e-04	2
2.032828e+03	2.605626e+00	-5.001325e-04	2
2.033278e+03	2.605616e+00	-5.000382e-04	2
2.033729e+03	2.605613e+00	-5.001726e-04	2
2.034178e+03	2.605608e+00	-5.000995e-04	2
2.034628e+03	2.605579e+00	-5.001561e-04	2
2.035078e+03	2.605552e+00	-5.000972e-04	2
2.035529e+03	2.605558e+00	-5.000689e-04	2
2.035978e+03	2.605556e+00	-5.000995e-04	2
2.036428e+03	2.605526e+00	-5.000830e-04	2
2.036878e+03	2.605529e+00	-5.000311e-04	2
2.037329e+03	2.605497e+00	-5.000618e-04	2
2.037779e+03	2.605515e+00	-5.000948e-04	2
2.038229e+03	2.605476e+00	-5.001538e-04	2
2.038679e+03	2.605486e+00	-5.000759e-04	2
2.039129e+03	2.605466e+00	-5.000523e-04	2
2.039579e+03	2.605450e+00	-5.001939e-04	2
2.040029e+03	2.605439e+00	-5.001396e-04	2
2.040479e+03	2.605396e+00	-5.000618e-04	2
2.040928e+03	2.605396e+00	-5.001467e-04	2
2.041379e+03	2.605360e+00	-5.001255e-04	2
2.041829e+03	2.605347e+00	-5.000807e-04	2
2.042279e+03	2.605388e+00	-5.000712e-04	2
2.042728e+03	2.605324e+00	-4.999604e-04	2
2.043180e+03	2.605328e+00	-5.000476e-04	2
2.043628e+03	2.605340e+00	-5.001561e-04	2
2.044079e+03	2.605314e+00	-5.001349e-04	2
2.044529e+03	2.605274e+00	-5.000547e-04	2
2.044980e+03	2.605284e+00	-5.001207e-04	2
2.045429e+03	2.605269e+00	-5.000665e-04	2
2.045879e+03	2.605247e+00	-5.000028e-04	2
2.046329e+03	2.605270e+00	-4.999910e-04	2
2.046779e+03	2.605238e+00	-5.001608e-04	2
2.047229e+03	2.605230e+00	-5.001207e-04	2
2.047679e+03	2.605216e+00	-5.000641e-04	2
2.048129e+03	2.605151e+00	-5.000830e-04	2
2.048580e+03	2.605175e+00	-5.001184e-04	2
2.049029e+03	2.605178e+00	-5.000641e-04	2
2.049479e+03	2.605140e+00	-5.000995e-04	2
2.049929e+03	2.605143e+00	-5.000358e-04	2
2.050379e+03	2.605135e+00	-5.000854e-04	2
2.050829e+03	2.605099e+00	-5.001160e-04	2
2.051279e+03	2.605097e+00	-5.000193e-04	2
2.051729e+03	2.605094e+00	-5.000877e-04	2
2.052179e+03	2.605083e+00	-5.000500e-04	2
2.052629e+03	2.605066e+00	-5.000523e-04	2
2.053079e+03	2.605045e+00	-5.001207e-04	2
2.053529e+03	2.605030e+00	-5.000358e-04	2
2.053979e+03	2.605052e+00	-5.000099e-04	2
2.054429e+03	2.605020e+00	-5.001750e-04	2
2.054879e+03	2.604993e+00	-5.001396e-04	2
2.055329e+03	2.604990e+00	-5.000972e-04	2
2.055779e+03	2.604965e+00	-5.000641e-04	2
2.056229e+03	2.604983e+00	-5.000736e-04	2
2.056679e+03	2.604910e+00	-5.000689e-04	2
2.057129e+03	2.604935e+00	-5.000523e-04	2
2.057579e+03	2.604916e+00	-5.000476e-04	2
2.058029e+03	2.604910e+00	-5.000335e-04	2
2.058479e+03	2.604882e+00	-5.000854e-04	2
2.058929e+03	2.604903e+00	-5.000641e-04	2
2.059379e+03	2.604884e+00	-5.001184e-04	2
2.059829e+03	2.604854e+00	-5.000523e-04	2
2.060279e+03	2.604821e+00	-5.000972e-04	2
2.060729e+03	2.604819e+00	-5.001137e-04	2
2.061179e+03	2.604800e+00	-5.000382e-04	2
2.061630e+03	2.604790e+00	-5.000830e-04	2
2.062079e+03	2.604789e+00	-5.000689e-04	2
2.062529e+03	2.604771e+00	-5.000641e-04	2
2.062979e+03	2.604760e+00	-5.001325e-04	2
2.063430e+03	2.604739e+00	-5.001373e-04	2
2.063879e+03	2.604705e+00	-5.001325e-04	2
2.064329e+03	2.604710e+00	-5.000807e-04	2
2.064780e+03	2.604725e+00	-5.000783e-04	2
2.065230e+03	2.604683e+00	-5.000689e-04	2
2.065679e+03	2.604703e+00	-5.000830e-04	2
2.066129e+03	2.604655e+00	-5.001231e-04	2
2.066579e+03	2.604671e+00	-5.001019e-04	2
2.067030e+03	2.604652e+00	-5.000807e-04	2
2.067479e+03	2.604651e+00	-5.000972e-04	2
2.067929e+03	2.604633e+00	-5.001255e-04	2
2.068379e+03	2.604595e+00	-4.999698e-04	2
2.068830e+03	2.604581e+00	-5.001042e-04	2
2.069279e+03	2.604551e+00	-5.000854e-04	2
2.069729e+03	2.604557e+00	-5.001207e-04	2
2.070179e+03	2.604573e+00	-5.001255e-04	2
2.070630e+03	2.604541e+00	-5.000193e-04	2
2.071079e+03	2.604539e+00	-5.000736e-04	2
2.071529e+03	2.604501e+00	-5.001066e-04	2
2.071979e+03	2.604494e+00	-5.000901e-04	2
2.072430e+03	2.604472e+00	-5.000358e-04	2
2.072879e+03	2.604467e+00	-5.001396e-04	2
2.073329e+03	2.604453e+00	-5.002151e-04	2
2.073779e+03	2.604462e+00	-5.001538e-04	2
2.074230e+03	2.604420e+00	-5.001042e-04	2
2.074679e+03	2.604452e+00	-5.001703e-04	2
2.075129e+03	2.604432e+00	-5.001915e-04	2
2.075579e+03	2.604404e+00	-5.000783e-04	2
2.076030e+03	2.604386e+00	-5.001538e-04	2
2.076479e+03	2.604376e+00	-5.000689e-04	2
2.076929e+03	2.604383e+00	-5.001467e-04	2
2.077379e+03	2.604352e+00	-5.000783e-04	2
2.077829e+03	2.604340e+00	-5.000453e-04	2
2.078280e+03	2.604328e+00	-5.000830e-04	2
2.078729e+03	2.604297e+00	-5.001396e-04	2
2.079180e+03	2.604253e+00	-5.001255e-04	2
2.079630e+03	2.604277e+00	-5.000995e-04	2
2.080079e+03	2.604259e+00	-5.001420e-04	2
2.080529e+03	2.604273e+00	-5.000759e-04	2
2.080979e+03	2.604244e+00	-5.000924e-04	2
2.081430e+03	2.604244e+00	-5.001184e-04	2
2.081879e+03	2.604194e+00	-5.001797e-04	2
2.082329e+03	2.604235e+00	-5.001585e-04	2
2.082779e+03	2.604163e+00	-5.001514e-04	2
2.083229e+03	2.604154e+00	-5.001538e-04	2
2.083680e+03	2.604167e+00	-5.001962e-04	2
2.084130e+03	2.604153e+00	-5.001231e-04	2
2.084580e+03	2.604130e+00	-5.000689e-04	2
2.085030e+03	2.604102e+00	-5.000712e-04	2
2.085493e+03	2.604115e+00	-5.002104e-04	2
2.085941e+03	2.604118e+00	-5.000665e-04	2
2.086391e+03	2.604118e+00	-5.001514e-04	2
2.086841e+03	2.604064e+00	-5.000901e-04	2
2.087295e+03	2.604052e+00	-5.001042e-04	2
2.087742e+03	2.604051e+00	-5.001302e-04	2
2.088192e+03	2.604070e+00	-5.001066e-04	2
2.088641e+03	2.604003e+00	-5.001396e-04	2
2.089093e+03	2.604031e+00	-5.000759e-04	2
2.089541e+03	2.603996e+00	-5.001160e-04	2
2.089992e+03	2.603979e+00	-5.000972e-04	2
2.090441e+03	2.603976e+00	-5.000736e-04	2
2.090892e+03	2.603967e+00	-5.001160e-04	2
2.091342e+03	2.603961e+00	-5.001608e-04	2
2.091792e+03	2.603933e+00	-5.000736e-04	2
2.092242e+03	2.603921e+00	-5.001207e-04	2
2.092692e+03	2.603931e+00	-5.001066e-04	2
2.093142e+03	2.603880e+00	-5.001891e-04	2
2.093592e+03	2.603862e+00	-5.001538e-04	2
2.094042e+03	2.603856e+00	-5.002363e-04	2
2.094491e+03	2.603848e+00	-5.001868e-04	2
2.094942e+03	2.603846e+00	-5.002363e-04	2
2.095392e+03	2.603844e+00	-5.001891e-04	2
2.095841e+03	2.603789e+00	-5.001349e-04	2
2.096292e+03	2.603774e+00	-5.001774e-04	2
2.096742e+03	2.603825e+00	-5.001160e-04	2
2.097192e+03	2.603773e+00	-5.002057e-04	2
2.097642e+03	2.603733e+00	-5.001137e-04	2
2.098092e+03	2.603739e+00	-5.001373e-04	2
2.098542e+03	2.603741e+00	-5.000571e-04	2
2.098992e+03	2.603727e+00	-5.001915e-04	2
2.099442e+03	2.603722e+00	-5.000759e-04	2
2.099892e+03	2.603715e+00	-5.001396e-04	2
2.100342e+03	2.603673e+00	-5.001160e-04	2
2.100792e+03	2.603708e+00	-5.001703e-04	2
2.101241e+03	2.603667e+00	-5.001373e-04	2
2.101692e+03	2.603623e+00	-5.001019e-04	2
2.102143e+03	2.603638e+00	-5.001514e-04	2
2.102592e+03	2.603605e+00	-5.000995e-04	2
2.103042e+03	2.603600e+00	-5.000877e-04	2
2.103492e+03	2.603580e+00	-5.000571e-04	2
2.103943e+03	2.603580e+00	-5.001514e-04	2
2.104392e+03	2.603577e+00	-5.001255e-04	2
2.104842e+03	2.603558e+00	-5.000924e-04	2
2.105292e+03	2.603568e+00	-5.000948e-04	2
2.105743e+03	2.603551e+00	-5.000901e-04	2
2.106192e+03	2.603551e+00	-4.999627e-04	2
2.106642e+03	2.603496e+00	-5.000123e-04	2
2.107092e+03	2.603501e+00	-5.000028e-04	2
2.107543e+03	2.603472e+00	-5.001137e-04	2
2.107992e+03	2.603487e+00	-5.000877e-04	2
2.108442e+03	2.603484e+00	-5.001302e-04	2
2.108892e+03	2.603406e+00	-5.000877e-04	2
2.109343e+03	2.603414e+00	-5.002009e-04	2
2.109792e+03	2.603426e+00	-5.000665e-04	2
2.110245e+03	2.603410e+00	-5.001420e-04	2
2.110692e+03	2.603399e+00	-5.001019e-04	2
2.111143e+03	2.603396e+00	-5.001491e-04	2
2.111593e+03	2.603377e+00	-5.000995e-04	2
2.112042e+03	2.603358e+00	-5.001160e-04	2
2.112492e+03	2.603371e+00	-5.001868e-04	2
2.112942e+03	2.603333e+00	-5.000972e-04	2
2.113393e+03	2.603313e+00	-5.000665e-04	2
2.113843e+03	2.603307e+00	-5.001608e-04	2
2.114292e+03	2.603299e+00	-5.001160e-04	2
2.114743e+03	2.603266e+00	-5.000429e-04	2
2.115193e+03	2.603273e+00	-5.000830e-04	2
2.115642e+03	2.603255e+00	-5.001608e-04	2
2.116093e+03	2.603250e+00	-5.001184e-04	2
2.116543e+03	2.603255e+00	-5.002033e-04	2
2.116993e+03	2.603217e+00	-5.001042e-04	2
2.117442e+03	2.603207e+00	-5.001491e-04	2
2.117893e+03	2.603194e+00	-5.001986e-04	2
2.118343e+03	2.603197e+00	-5.000453e-04	2
2.118793e+03	2.603198e+00	-5.001019e-04	2
2.119242e+03	2.603175e+00	-5.000924e-04	2
2.119693e+03	2.603188e+00	-5.001207e-04	2
2.120143e+03	2.603146e+00	-5.000759e-04	2
2.120593e+03	2.603117e+00	-5.001231e-04	2
2.121043e+03	2.603104e+00	-5.000665e-04	2
2.121493e+03	2.603095e+00	-5.001113e-04	2
2.121943e+03	2.603098e+00	-5.001396e-04	2
2.122393e+03	2.603093e+00	-5.001302e-04	2
2.122843e+03	2.603065e+00	-5.002127e-04	2
2.123293e+03	2.603067e+00	-5.000901e-04	2
2.123743e+03	2.603046e+00	-5.001514e-04	2
2.124194e+03	2.603026e+00	-5.001325e-04	2
2.124643e+03	2.603014e+00	-5.001278e-04	2
2.125093e+03	2.603011e+00	-5.000783e-04	2
2.125543e+03	2.602972e+00	-5.001042e-04	2
2.125994e+03	2.602945e+00	-5.001491e-04	2
2.126443e+03	2.602958e+00	-5.000901e-04	2
2.126895e+03	2.602968e+00	-5.001420e-04	2
2.127343e+03	2.602928e+00	-5.000618e-04	2
2.127794e+03	2.602924e+00	-5.000736e-04	2
2.128244e+03	2.602904e+00	-5.001325e-04	2
2.128693e+03	2.602906e+00	-5.001255e-04	2
2.129143e+03	2.602875e+00	-5.001891e-04	2
2.129594e+03	2.602860e+00	-5.001891e-04	2
2.130043e+03	2.602864e+00	-5.000924e-04	2
2.130493e+03	2.602821e+00	-5.000689e-04	2
2.130943e+03	2.602808e+00	-5.000146e-04	2
2.131394e+03	2.602806e+00	-5.001373e-04	2
2.131844e+03	2.602837e+00	-5.000406e-04	2
2.132293e+03	2.602834e+00	-5.001467e-04	2
2.132743e+03	2.602773e+00	-5.000099e-04	2
2.133194e+03	2.602775e+00	-5.001137e-04	2
2.133643e+03	2.602750e+00	-5.001184e-04	2
2.134093e+03	2.602760e+00	-5.001632e-04	2
2.134543e+03	2.602761e+00	-5.001774e-04	2
2.134997e+03	2.602703e+00	-5.000335e-04	2
2.135444e+03	2.602711e+00	-5.000618e-04	2
2.135893e+03	2.602698e+00	-5.001420e-04	2
2.136343e+03	2.602698e+00	-5.001207e-04	2
2.136794e+03	2.602665e+00	-5.000901e-04	2
2.137243e+03	2.602643e+00	-5.001137e-04	2
2.137693e+03	2.602634e+00	-5.000641e-04	2
2.138143e+03	2.602619e+00	-5.001255e-04	2
2.138595e+03	2.602612e+00	-5.001255e-04	2
2.139044e+03	2.602631e+00	-5.001774e-04	2
2.139493e+03	2.602593e+00	-5.001467e-04	2
2.139943e+03	2.602559e+00	-5.001538e-04	2
2.140394e+03	2.602587e+00	-5.001443e-04	2
2.140843e+03	2.602579e+00	-5.000995e-04	2
2.141293e+03	2.602561e+00	-5.000523e-04	2
2.141743e+03	2.602543e+00	-5.001491e-04	2
2.142194e+03	2.602526e+00	-5.000641e-04	2
2.142644e+03	2.602511e+00	-5.001207e-04	2
2.143093e+03	2.602487e+00	-5.001538e-04	2
2.143544e+03	2.602477e+00	-5.002528e-04	2
2.143994e+03	2.602459e+00	-5.001750e-04	2
2.144444e+03	2.602464e+00	-5.000901e-04	2
2.144893e+03	2.602433e+00	-5.001443e-04	2
2.145343e+03	2.602458e+00	-5.001443e-04	2
2.145794e+03	2.602417e+00	-5.001349e-04	2
2.146244e+03	2.602400e+00	-5.001137e-04	2
2.146694e+03	2.602366e+00	-5.000665e-04	2
2.147144e+03	2.602379e+00	-5.000641e-04	2
2.147593e+03	2.602349e+00	-5.000759e-04	2
2.148045e+03	2.602351e+00	-5.000500e-04	2
2.148494e+03	2.602325e+00	-5.000547e-04	2
2.148944e+03	2.602332e+00	-5.000736e-04	2
2.149394e+03	2.602320e+00	-5.001538e-04	2
2.149845e+03	2.602306e+00	-5.001467e-04	2
2.150294e+03	2.602286e+00	-5.001349e-04	2
2.150744e+03	2.602271e+00	-5.000924e-04	2
2.151194e+03	2.602237e+00	-5.001231e-04	2
2.151647e+03	2.602260e+00	-5.001491e-04	2
2.152094e+03	2.602242e+00	-5.001538e-04	2
2.152544e+03	2.602229e+00	-5.002340e-04	2
2.152994e+03	2.602209e+00	-5.001750e-04	2
2.153445e+03	2.602212e+00	-5.001514e-04	2
2.153894e+03	2.602220e+00	-5.001538e-04	2
2.154344e+03	2.602165e+00	-5.001750e-04	2
2.154794e+03	2.602174e+00	-5.001797e-04	2
2.155244e+03	2.602184e+00	-5.001632e-04	2
2.155694e+03	2.602123e+00	-5.000924e-04	2
2.156144e+03	2.602138e+00	-5.000877e-04	2
2.156594e+03	2.602112e+00	-5.001349e-04	2
2.157044e+03	2.602098e+00	-5.000807e-04	2
2.157494e+03	2.602113e+00	-5.000736e-04	2
2.157944e+03	2.602102e+00	-5.000712e-04	2
2.158394e+03	2.602066e+00	-5.000547e-04	2
2.158844e+03	2.602062e+00	-5.001514e-04	2
2.159294e+03	2.602058e+00	-5.000830e-04	2
2.159744e+03	2.602031e+00	-5.001608e-04	2
2.160194e+03	2.602044e+00	-5.000618e-04	2
2.160644e+03	2.602026e+00	-5.001443e-04	2
2.161094e+03	2.602000e+00	-5.002174e-04	2
2.161544e+03	2.601980e+00	-5.001137e-04	2
2.161994e+03	2.601965e+00	-5.001844e-04	2
2.162444e+03	2.601950e+00	-5.001255e-04	2
2.162894e+03	2.601976e+00	-5.001491e-04	2
2.163344e+03	2.601926e+00	-5.000901e-04	2
2.163794e+03	2.601931e+00	-5.000807e-04	2
2.164244e+03	2.601914e+00	-5.000877e-04	2
2.164695e+03	2.601924e+00	-5.000689e-04	2
2.165144e+03	2.601899e+00	-5.001137e-04	2
2.165594e+03	2.601885e+00	-5.000972e-04	2
2.166044e+03	2.601900e+00	-5.000571e-04	2
2.166495e+03	2.601852e+00	-5.000948e-04	2
2.166944e+03	2.601828e+00	-5.001538e-04	2
2.167394e+03	2.601837e+00	-5.001066e-04	2
2.167844e+03	2.601815e+00	-5.000453e-04	2
2.168295e+03	2.601799e+00	-5.001844e-04	2
2.168744e+03	2.601794e+00	-5.000641e-04	2
2.169194e+03	2.601786e+00	-5.000807e-04	2
2.169644e+03	2.601763e+00	-5.001137e-04	2
2.170095e+03	2.601767e+00	-5.000877e-04	2
2.170544e+03	2.601754e+00	-5.001160e-04	2
2.170994e+03	2.601736e+00	-5.001750e-04	2
2.171444e+03	2.601719e+00	-5.001467e-04	2
2.171895e+03	2.601710e+00	-5.000571e-04	2
2.172344e+03	2.601739e+00	-5.000500e-04	2
2.172794e+03	2.601671e+00	-5.001207e-04	2
2.173244e+03	2.601686e+00	-5.001113e-04	2
2.173695e+03	2.601634e+00	-5.001349e-04	2
2.174144e+03	2.601637e+00	-5.001514e-04	2
2.174594e+03	2.601624e+00	-5.001113e-04	2
2.175044e+03	2.601616e+00	-5.001679e-04	2
2.175495e+03	2.601612e+00	-5.001302e-04	2
2.175945e+03	2.601593e+00	-5.001774e-04	2
2.176394e+03	2.601605e+00	-5.000311e-04	2
2.176844e+03	2.601553e+00	-5.000948e-04	2
2.177296e+03	2.601582e+00	-5.001538e-04	2
2.177744e+03	2.601574e+00	-5.001443e-04	2
2.178194e+03	2.601521e+00	-5.001349e-04	2
2.178645e+03	2.601535e+00	-5.002292e-04	2
2.179096e+03	2.601518e+00	-5.001066e-04	2
2.179545e+03	2.601493e+00	-5.001703e-04	2
2.179995e+03	2.601493e+00	-5.001066e-04	2
2.180445e+03	2.601492e+00	-5.000972e-04	2
2.180895e+03	2.601445e+00	-5.001561e-04	2
2.181345e+03	2.601479e+00	-5.001561e-04	2
2.181795e+03	2.601462e+00	-5.000641e-04	2
2.182245e+03	2.601420e+00	-5.000807e-04	2
2.182695e+03	2.601425e+00	-5.001491e-04	2
2.183146e+03	2.601409e+00	-5.001491e-04	2
2.183595e+03	2.601392e+00	-5.001160e-04	2
2.184045e+03	2.601382e+00	-5.000665e-04	2
2.184495e+03	2.601393e+00	-5.001113e-04	2
2.184947e+03	2.601367e+00	-5.001066e-04	2
2.185395e+03	2.601348e+00	-5.000217e-04	2
2.185844e+03	2.601331e+00	-5.000924e-04	2
2.186294e+03	2.601329e+00	-5.001137e-04	2
2.186745e+03	2.601303e+00	-5.001090e-04	2
2.187195e+03	2.601297e+00	-5.000972e-04	2
2.187644e+03	2.601276e+00	-5.001255e-04	2
2.188095e+03	2.601239e+00	-5.001090e-04	2
2.188546e+03	2.601241e+00	-5.000948e-04	2
2.188995e+03	2.601261e+00	-5.001302e-04	2
2.189445e+03	2.601249e+00	-5.001538e-04	2
2.189895e+03	2.601215e+00	-5.000948e-04	2
2.190346e+03	2.601224e+00	-5.001325e-04	2
2.190795e+03	2.601189e+00	-5.000193e-04	2
2.191245e+03	2.601205e+00	-5.000830e-04	2
2.191695e+03	2.601141e+00	-5.000665e-04	2
2.192146e+03	2.601141e+00	-5.001420e-04	2
2.192595e+03	2.601154e+00	-5.001656e-04	2
2.193044e+03	2.601120e+00	-5.001325e-04	2
2.193495e+03	2.601118e+00	-5.000547e-04	2
2.193946e+03	2.601096e+00	-5.000901e-04	2
2.194395e+03	2.601115e+00	-5.000028e-04	2
2.194845e+03	2.601112e+00	-5.000547e-04	2
2.195294e+03	2.601043e+00	-5.001160e-04	2
2.195746e+03	2.601057e+00	-5.000028e-04	2
2.196195e+03	2.601057e+00	-5.001042e-04	2
2.196645e+03	2.601035e+00	-5.000783e-04	2
2.197095e+03	2.601026e+00	-5.000571e-04	2
2.197545e+03	2.601032e+00	-5.001373e-04	2
2.197995e+03	2.601004e+00	-5.000901e-04	2
2.198445e+03	2.600978e+00	-5.000618e-04	2
2.198895e+03	2.600992e+00	-5.001349e-04	2
2.199345e+03	2.600948e+00	-5.000736e-04	2
2.199795e+03	2.600978e+00	-5.000854e-04	2
2.200245e+03	2.600971e+00	-5.000358e-04	2
2.200695e+03	2.600914e+00	-5.000618e-04	2
2.201146e+03	2.600928e+00	-5.001160e-04	2
2.201595e+03	2.600912e+00	-5.001113e-04	2
2.202045e+03	2.600888e+00	-5.001396e-04	2
2.202495e+03	2.600893e+00	-5.001090e-04	2
2.202945e+03	2.600874e+00	-5.000877e-04	2
2.203395e+03	2.600874e+00	-5.000972e-04	2
2.203845e+03	2.600825e+00	-5.001656e-04	2
2.204295e+03	2.600847e+00	-5.000901e-04	2
2.204745e+03	2.600836e+00	-5.001302e-04	2
2.205195e+03	2.600794e+00	-5.001090e-04	2
2.205645e+03	2.600790e+00	-5.001160e-04	2
2.206095e+03	2.600778e+00	-5.000500e-04	2
2.206545e+03	2.600772e+00	-5.000123e-04	2
2.206995e+03	2.600742e+00	-5.000736e-04	2
2.207445e+03	2.600755e+00	-5.000641e-04	2
2.207895e+03	2.600733e+00	-5.000877e-04	2
2.208345e+03	2.600719e+00	-5.001821e-04	2
2.208796e+03	2.600704e+00	-5.001207e-04	2
2.209245e+03	2.600729e+00	-5.000429e-04	2
2.209695e+03	2.600697e+00	-5.000571e-04	2
2.210145e+03	2.600636e+00	-5.000948e-04	2
2.210596e+03	2.600635e+00	-5.001373e-04	2
2.211045e+03	2.600645e+00	-5.001656e-04	2
2.211495e+03	2.600665e+00	-5.001349e-04	2
2.211945e+03	2.600656e+00	-5.001113e-04	2
2.212396e+03	2.600613e+00	-5.001042e-04	2
2.212845e+03	2.600610e+00	-5.001750e-04	2
2.213295e+03	2.600562e+00	-5.001703e-04	2
2.213745e+03	2.600573e+00	-5.000406e-04	2
2.214196e+03	2.600562e+00	-5.001561e-04	2
2.214645e+03	2.600542e+00	-4.999934e-04	2
2.215095e+03	2.600558e+00	-5.000311e-04	2
2.215545e+03	2.600532e+00	-5.000571e-04	2
2.215996e+03	2.600538e+00	-5.001420e-04	2
2.216445e+03	2.600481e+00	-5.000901e-04	2
2.216895e+03	2.600481e+00	-5.000264e-04	2
2.217345e+03	2.600482e+00	-5.001396e-04	2
2.217796e+03	2.600469e+00	-5.000335e-04	2
2.218245e+03	2.600452e+00	-5.000523e-04	2
2.218695e+03	2.600431e+00	-5.000382e-04	2
2.219145e+03	2.600473e+00	-5.000641e-04	2
2.219596e+03	2.600433e+00	-5.001042e-04	2
2.220045e+03	2.600410e+00	-5.000807e-04	2
